Source,Target,Type,Weight,Interaction,post_id
1960894185709690880,1648490572943073280,Directed,1,RETWEET,2085797977432683000
1309171906839490560,212423902,Directed,1,MENTION,2085781479687102927
1175125051961724928,222616192,Directed,1,MENTION,2085776730594107455
1175125051961724928,1005189465868890112,Directed,1,QUOTE,2085776730594107455
1089591673150156800,1648490572943073280,Directed,2,MENTION,2085767627385852187
1089591673150156800,1648490572943073280,Directed,2,RETWEET,2085767627385852187
1938704276081311744,1648490572943073280,Directed,1,MENTION,2085747822150742306
1938704276081311744,1648490572943073280,Directed,1,RETWEET,2085747822150742306
1780800948836683776,387735325,Directed,1,MENTION,2085741948875255985
1780800948836683776,4195265110,Directed,1,MENTION,2085741948875255985
1780800948836683776,1326316230530174979,Directed,1,MENTION,2085741254206194115
1780800948836683776,1326316230530174979,Directed,1,RETWEET,2085741254206194115
1780800948836683776,1648490572943073280,Directed,3,MENTION,2085740810360824109
1780800948836683776,212423902,Directed,1,MENTION,2085740810360824109
1780800948836683776,1648490572943073280,Directed,3,RETWEET,2085740810360824109
1780800948836683776,285403025,Directed,1,MENTION,2085739255628718109
